WorkloadId,Status,Instance,Region,Mode,Created,Completed,QPU,Usage (seconds),User,Tags,Account
d52mkm3ht8fs739u7id0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:08:08.142Z,2025-12-19T15:08:20.203Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mkipsmlfc739e3jf0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:07:55.283Z,2025-12-19T15:08:07.110Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mkdgnsj9s73b05go0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:07:34.948Z,2025-12-19T15:07:46.158Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mka8nsj9s73b05gk0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:07:21.927Z,2025-12-19T15:07:34.122Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mk77p3tbc73aln3c0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:07:08.974Z,2025-12-19T15:07:20.923Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mk1jht8fs739u7hqg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:06:46.321Z,2025-12-19T15:06:58.632Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mjubht8fs739u7hn0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:06:33.959Z,2025-12-19T15:06:45.510Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mjr1smlfc739e3ipg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:06:21.254Z,2025-12-19T15:06:33.041Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mjnonsj9s73b05g20,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:06:07.185Z,2025-12-19T15:06:20.147Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mj7onsj9s73b05fjg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:05:03.806Z,2025-12-19T15:06:06.397Z,ibm_torino,8,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mj4onsj9s73b05ffg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:04:51.202Z,2025-12-19T15:05:02.875Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mitvp3tbc73aln24g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:04:23.226Z,2025-12-19T15:04:50.295Z,ibm_torino,8,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52miqhsmlfc739e3hqg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:04:10.263Z,2025-12-19T15:04:22.264Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52micnp3tbc73aln1k0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:03:14.516Z,2025-12-19T15:04:08.758Z,ibm_torino,8,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mi6rht8fs739u7g30,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:02:51.719Z,2025-12-19T15:03:03.376Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mi3onsj9s73b05efg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:02:39.522Z,2025-12-19T15:02:51.012Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mi0gnsj9s73b05ec0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:02:26.957Z,2025-12-19T15:02:38.506Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mhqnp3tbc73aln120,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:02:02.394Z,2025-12-19T15:02:14.351Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mhn8nsj9s73b05e2g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:01:49.775Z,2025-12-19T15:02:01.581Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mhk3ht8fs739u7fig,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:01:36.747Z,2025-12-19T15:01:48.822Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mhh7p3tbc73aln0p0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:01:24.726Z,2025-12-19T15:01:35.997Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mhe0nsj9s73b05dp0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:01:12.178Z,2025-12-19T15:01:23.433Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mhapsmlfc739e3gcg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:00:59.167Z,2025-12-19T15:01:11.098Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mh4hsmlfc739e3g6g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:00:34.495Z,2025-12-19T15:00:45.958Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mh17p3tbc73aln0a0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T15:00:20.740Z,2025-12-19T15:00:33.167Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mgq9smlfc739e3frg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:59:53.868Z,2025-12-19T15:00:06.014Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mgg8nsj9s73b05cs0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:59:13.392Z,2025-12-19T14:59:52.948Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mgd0nsj9s73b05cm0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:59:00.782Z,2025-12-19T14:59:12.420Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mg9onsj9s73b05ch0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:58:48.020Z,2025-12-19T14:58:59.925Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mg6gnsj9s73b05ce0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:58:34.923Z,2025-12-19T14:58:46.748Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mg3fp3tbc73almvb0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:58:21.974Z,2025-12-19T14:58:34.108Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mg0fp3tbc73almv6g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:58:09.689Z,2025-12-19T14:58:21.158Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mft8nsj9s73b05c30,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:57:57.201Z,2025-12-19T14:58:08.788Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mflfp3tbc73almurg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:57:25.429Z,2025-12-19T14:57:56.257Z,ibm_torino,8,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mfhpsmlfc739e3ej0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:57:11.696Z,2025-12-19T14:57:24.490Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mf8np3tbc73almufg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:56:34.719Z,2025-12-19T14:57:10.797Z,ibm_torino,11,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mf5gnsj9s73b05bd0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:56:22.327Z,2025-12-19T14:56:33.829Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mf2bht8fs739u7cvg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:56:10.018Z,2025-12-19T14:56:21.332Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mev9smlfc739e3e2g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:55:57.093Z,2025-12-19T14:56:09.191Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mes0nsj9s73b05b40,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:55:44.790Z,2025-12-19T14:55:56.297Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52melbht8fs739u7cig,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:55:17.506Z,2025-12-19T14:55:43.477Z,ibm_torino,8,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52me6np3tbc73almtg0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:54:18.051Z,2025-12-19T14:55:02.090Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52me37p3tbc73almtbg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:54:04.888Z,2025-12-19T14:54:17.199Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mdvonsj9s73b05aa0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:53:51.581Z,2025-12-19T14:54:03.654Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mdmhsmlfc739e3crg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:53:14.666Z,2025-12-19T14:53:50.432Z,ibm_torino,11,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mdj8nsj9s73b059u0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:53:01.890Z,2025-12-19T14:53:13.821Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mdgbht8fs739u7bg0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:52:49.142Z,2025-12-19T14:53:00.909Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mdconsj9s73b059o0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:52:35.256Z,2025-12-19T14:52:48.074Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52md99smlfc739e3cf0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:52:21.964Z,2025-12-19T14:52:34.101Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52md27p3tbc73almsd0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:51:52.982Z,2025-12-19T14:52:04.894Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mcqfp3tbc73alms5g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:51:21.966Z,2025-12-19T14:51:34.317Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mcijht8fs739u7ak0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:50:50.430Z,2025-12-19T14:51:02.390Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mcf8nsj9s73b058tg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:50:37.759Z,2025-12-19T14:50:49.478Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mcc7p3tbc73almrn0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:50:24.065Z,2025-12-19T14:50:36.368Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mc3jht8fs739u7a40,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:49:50.238Z,2025-12-19T14:50:03.009Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mbq9smlfc739e3b40,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:49:13.960Z,2025-12-19T14:49:26.605Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mbn1smlfc739e3b0g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:49:00.553Z,2025-12-19T14:49:12.578Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mbd8nsj9s73b057s0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:48:21.598Z,2025-12-19T14:48:34.350Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mb9psmlfc739e3ajg,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:48:07.746Z,2025-12-19T14:48:20.357Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mb6hsmlfc739e3ag0,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:47:54.291Z,2025-12-19T14:48:06.784Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
d52mb33ht8fs739u793g,completed,crn:v1:bluemix:public:quantum-computing:us-east:a/d4f95db0515b47b7ba61dba8a424f873:ed0704ac-ad7d-4366-9bcc-4217fb64abd1::,us-east,job,2025-12-19T14:47:40.715Z,2025-12-19T14:47:53.082Z,ibm_torino,7,John Kerfoot,"NQCC-Q4, CQAVQE_DW4_exact, shots:4096, Resilience Test, Resilience=0, 30 copies",d4f95db0515b47b7ba61dba8a424f873
